player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
192984,/player/192984/koen-casteels/230002,23.0,2.0,2022-09-26,K. Casteels,Koen Casteels,GK,84,85,31500000.0,55000.0,30,1992-06-25,197,86,175.0,VfL Wolfsburg,19.0,Bundesliga,1.0,GK,1.0,,2015-01-21,2024.0,7,Belgium,1325.0,SUB,13.0,Left,2,1,3,Medium/Medium,Normal (185+),Yes,55900000.0,,Comes For Crosses,,,,,,,15,15,14,35,13,14,20,13,37,23,44,46,50,80,43,59,58,44,72,18,33,16,15,42,20,40.0,11,19,17,84,82,79,84,86,45.0,32+3,32+3,32+3,29,31,31,31,29,32+3,32+3,32+3,31+3,33+3,33+3,33+3,31+3,29+3,32+3,32+3,32+3,29+3,29+3,29+3,29+3,29+3,29+3,83+2
201535,/player/201535/raphael-varane/230002,23.0,2.0,2022-09-26,R. Varane,Raphaël Varane,CB,84,85,39000000.0,155000.0,29,1993-04-25,191,81,11.0,Manchester United,13.0,Premier League,1.0,RCB,19.0,,2021-07-27,2025.0,18,France,1335.0,CB,4.0,Right,4,2,3,Medium/High,Unique,Yes,77000000.0,,Injury Prone,81.0,49.0,64.0,66.0,85.0,80.0,42,46,85,78,42,61,46,52,77,75,77,84,62,82,39,52,80,67,87,53,78,84,55,59,43,82.0,85,86,83,11,11,9,5,14,,65+3,65+3,65+3,64,66,66,66,64,67+3,67+3,67+3,66+3,71+3,71+3,71+3,66+3,75+3,80+3,80+3,80+3,75+3,78+3,83+2,83+2,83+2,78+3,18+3
222492,/player/222492/leroy-sane/230002,23.0,2.0,2022-09-26,L. Sané,Leroy Aziz Sané,LM,84,85,49500000.0,90000.0,26,1996-01-11,183,80,21.0,FC Bayern München,19.0,Bundesliga,1.0,LM,10.0,,2020-07-15,2025.0,21,Germany,1337.0,LM,19.0,Left,2,4,3,Medium/Medium,Unique,Yes,85400000.0,"#Dribbler, #Acrobat","Power Free-Kick, Long Shot Taker (AI), Speed Dribbler (AI)",88.0,81.0,80.0,85.0,38.0,66.0,82,80,72,82,84,86,84,83,70,85,89,88,87,82,81,86,64,70,66,80,63,34,81,81,71,82.0,36,32,35,8,12,9,9,14,,81+3,81+3,81+3,84,83,83,83,84,83+2,83+2,83+2,82+3,75+3,75+3,75+3,82+3,64+3,60+3,60+3,60+3,64+3,60+3,52+3,52+3,52+3,60+3,19+3
226161,/player/226161/marcos-llorente-moreno/230002,23.0,2.0,2022-09-26,Marcos Llorente,Marcos Llorente Moreno,"CM, RM, RB",84,85,48000000.0,81000.0,27,1995-01-30,184,74,240.0,Atlético Madrid,53.0,La Liga,1.0,SUB,14.0,,2019-07-01,2027.0,45,Spain,1362.0,SUB,6.0,Right,4,3,3,High/Medium,Lean (170-185),Yes,102000000.0,,Speed Dribbler (AI),88.0,79.0,81.0,82.0,78.0,81.0,74,80,67,86,66,82,75,63,81,84,85,90,82,85,68,84,69,90,77,77,82,81,84,84,65,83.0,79,79,74,13,6,6,11,15,,81+3,81+3,81+3,83,83,83,83,83,84+1,84+1,84+1,83+2,83+2,83+2,83+2,83+2,82+3,82+3,82+3,82+3,82+3,81+3,78+3,78+3,78+3,81+3,19+3
143076,/player/143076/alejandro-gomez/230002,23.0,2.0,2022-09-26,A. Gómez,Alejandro Darío Gómez,"CAM, LW",84,84,20000000.0,47000.0,34,1988-02-15,167,68,481.0,Sevilla,53.0,La Liga,1.0,LW,24.0,,2021-01-26,2024.0,52,Argentina,1369.0,SUB,17.0,Right,4,4,3,High/Medium,Normal (170-),Yes,42000000.0,#Acrobat,"Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",86.0,78.0,83.0,85.0,39.0,54.0,83,77,38,83,72,84,85,79,78,85,90,83,91,80,93,79,67,71,44,82,56,40,78,85,72,85.0,50,30,34,8,11,12,9,6,,74+3,74+3,74+3,83,81,81,81,83,83+1,83+1,83+1,82+2,77+3,77+3,77+3,82+2,65+3,61+3,61+3,61+3,65+3,60+3,48+3,48+3,48+3,60+3,17+3
155862,/player/155862/sergio-ramos-garcia/230002,23.0,2.0,2022-09-26,Sergio Ramos,Sergio Ramos García,CB,84,84,7500000.0,75000.0,36,1986-03-30,184,82,73.0,Paris Saint Germain,16.0,Ligue 1,1.0,RCB,4.0,,2021-07-08,2023.0,45,Spain,1362.0,SUB,4.0,Right,3,3,4,High/Medium,Unique,Yes,13900000.0,,"Injury Prone, Dives Into Tackles (AI), Leadership, Long Passer (AI), Power Header, Team Player",61.0,69.0,73.0,70.0,83.0,77.0,63,65,88,78,69,63,72,75,80,78,66,56,66,85,65,79,91,56,81,64,90,84,69,71,90,86.0,82,82,83,11,8,9,7,11,,73+3,73+3,73+3,69,71,71,71,69,72+3,72+3,72+3,70+3,75+3,75+3,75+3,70+3,74+3,80+3,80+3,80+3,74+3,76+3,83+1,83+1,83+1,76+3,18+3
162835,/player/162835/samir-handanovic/230002,23.0,2.0,2022-09-26,S. Handanovič,Samir Handanovič,GK,84,84,4700000.0,46000.0,37,1984-07-14,193,92,44.0,Inter,31.0,Serie A,1.0,GK,1.0,,2012-07-01,2023.0,44,Slovenia,,,,Right,3,1,3,Medium/Medium,Unique,Yes,7800000.0,,"Solid Player, GK Long Throw, Team Player",,,,,,,12,10,10,42,12,18,20,14,40,21,41,47,44,79,36,49,75,36,69,19,25,22,12,41,23,64.0,25,10,13,80,80,65,90,85,43.0,29+3,29+3,29+3,29,30,30,30,29,32+3,32+3,32+3,31+3,34+3,34+3,34+3,31+3,29+3,33+3,33+3,33+3,29+3,28+3,29+3,29+3,29+3,28+3,82+2
178603,/player/178603/mats-hummels/230002,23.0,2.0,2022-09-26,M. Hummels,Mats Hummels,"CB, RB, RW",84,84,20000000.0,66000.0,33,1988-12-16,191,94,22.0,Borussia Dortmund,19.0,Bundesliga,1.0,RCB,15.0,,2019-07-01,2023.0,21,Germany,,,,Right,3,3,4,Medium/Medium,Stocky (185+),Yes,34000000.0,"#Tackling, #Tactician, #Strength, #Complete Defender","Leadership, Long Passer (AI), Playmaker (AI), Power Header, Outside Foot Shot",53.0,59.0,76.0,72.0,87.0,78.0,65,57,86,81,64,69,66,53,85,78,45,60,60,86,62,71,70,66,87,49,71,87,57,80,68,89.0,88,86,85,15,6,10,5,6,,69+3,69+3,69+3,67,69,69,69,67,71+3,71+3,71+3,70+3,77+3,77+3,77+3,70+3,77+3,83+1,83+1,83+1,77+3,78+3,84,84,84,78+3,17+3
180930,/player/180930/edin-dzeko/230002,23.0,2.0,2022-09-26,E. Džeko,Edin Džeko,ST,84,84,14500000.0,80000.0,36,1986-03-17,193,80,44.0,Inter,31.0,Serie A,1.0,SUB,9.0,,2021-08-14,2023.0,8,Bosnia and Herzegovina,,,,Right,5,3,3,Medium/Medium,Lean (185+),Yes,23900000.0,#Poacher,"Finesse Shot, Technical Dribbler (AI)",63.0,84.0,71.0,77.0,45.0,75.0,63,87,85,76,79,77,65,54,76,84,61,65,62,83,55,86,64,69,86,77,58,50,90,74,67,87.0,54,28,16,9,11,13,15,15,,83+1,83+1,83+1,77,80,80,80,77,78+3,78+3,78+3,76+3,74+3,74+3,74+3,76+3,59+3,62+3,62+3,62+3,59+3,56+3,56+3,56+3,56+3,56+3,20+3
181458,/player/181458/ivan-perisic/230002,23.0,2.0,2022-09-26,I. Perišić,Ivan Perišić,"LM, LWB",84,84,26500000.0,130000.0,33,1989-02-02,186,80,18.0,Tottenham Hotspur,13.0,Premier League,1.0,SUB,14.0,,2022-07-01,2024.0,10,Croatia,1328.0,LM,4.0,Right,5,4,3,High/Medium,Lean (185+),Yes,50400000.0,,"Flair, Outside Foot Shot, Team Player",78.0,81.0,79.0,82.0,74.0,78.0,85,80,80,79,81,83,78,75,79,82,79,78,76,85,75,84,87,84,80,78,65,72,85,76,76,88.0,80,70,68,6,7,10,9,6,,82+2,82+2,82+2,81,81,81,81,81,80+3,80+3,80+3,82+2,80+3,80+3,80+3,82+2,78+3,77+3,77+3,77+3,78+3,77+3,75+3,75+3,75+3,77+3,16+3
183277,/player/183277/eden-hazard/230002,23.0,2.0,2022-09-26,E. Hazard,Eden Michael Hazard,LW,84,84,35000000.0,220000.0,31,1991-01-07,175,74,243.0,Real Madrid,53.0,La Liga,1.0,SUB,7.0,,2019-07-01,2024.0,7,Belgium,1325.0,LF,10.0,Right,4,4,4,Medium/Medium,Unique,Yes,71800000.0,#Dribbler,"Injury Prone, Finesse Shot, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",83.0,80.0,82.0,87.0,35.0,63.0,77,78,61,85,82,89,83,79,81,87,84,82,85,77,89,82,55,74,61,77,54,41,83,84,87,88.0,34,27,22,11,12,6,8,8,,79+3,79+3,79+3,83,83,83,83,83,84,84,84,83+1,78+3,78+3,78+3,83+1,62+3,60+3,60+3,60+3,62+3,57+3,48+3,48+3,48+3,57+3,17+3
183898,/player/183898/angel-di-maria/230002,23.0,2.0,2022-09-26,Á. Di María,Ángel Fabián Di María Hernández,RW,84,84,20000000.0,160000.0,34,1988-02-14,180,69,45.0,Juventus,31.0,Serie A,1.0,RW,22.0,,2022-07-08,2023.0,52,Argentina,1369.0,LW,11.0,Left,2,5,4,High/Medium,Unique,Yes,34000000.0,"#Dribbler, #FK Specialist, #Acrobat","Flair, Long Shot Taker (AI), Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",79.0,79.0,84.0,87.0,48.0,67.0,85,76,51,82,78,88,92,88,80,87,80,78,91,83,75,83,70,74,61,84,73,42,82,87,73,86.0,41,55,52,10,7,11,12,11,,78+3,78+3,78+3,84,83,83,83,84,84,84,84,83+1,80+3,80+3,80+3,83+1,69+3,67+3,67+3,67+3,69+3,65+3,57+3,57+3,57+3,65+3,18+3
184344,/player/184344/leonardo-bonucci/230002,23.0,2.0,2022-09-26,L. Bonucci,Leonardo Bonucci,CB,84,84,11000000.0,95000.0,35,1987-05-01,190,85,45.0,Juventus,31.0,Serie A,1.0,RCB,19.0,,2018-08-02,2024.0,27,Italy,1343.0,RCB,19.0,Right,4,2,3,Medium/High,Normal (185+),Yes,18700000.0,#Tactician ,"Power Free-Kick, Solid Player, Long Passer (AI), Power Header",54.0,59.0,69.0,71.0,85.0,78.0,44,50,83,81,58,69,56,60,81,79,53,55,55,81,53,74,90,63,82,65,82,86,38,71,74,86.0,87,84,80,2,2,3,2,4,,65+3,65+3,65+3,63,66,66,66,63,68+3,68+3,68+3,65+3,74+3,74+3,74+3,65+3,73+3,81+3,81+3,81+3,73+3,74+3,83+1,83+1,83+1,74+3,11+3
186345,/player/186345/kieran-trippier/230002,23.0,2.0,2022-09-26,K. Trippier,Kieran Trippier,"RB, RM",84,84,30500000.0,120000.0,31,1990-09-19,173,71,13.0,Newcastle United,13.0,Premier League,1.0,RB,2.0,,2022-01-07,2024.0,14,England,1318.0,SUB,12.0,Right,4,3,2,Medium/Medium,Normal (170-185),Yes,58000000.0,#Crosser,"Long Throw-in, Leadership, Early Crosser",70.0,64.0,82.0,77.0,80.0,72.0,86,54,79,82,58,74,86,84,80,82,74,66,66,83,79,79,78,86,64,70,73,81,76,80,66,78.0,79,81,81,11,14,8,11,10,,72+2,72+2,72+2,75,75,75,75,75,76+2,76+2,76+2,78+2,80+2,80+2,80+2,78+2,81+2,80+2,80+2,80+2,81+2,81+2,78+2,78+2,78+2,81+2,19+2
189575,/player/189575/iker-muniain-goni/230002,23.0,2.0,2022-09-26,Muniain,Iker Muniain Goñi,"LM, CAM",84,84,41500000.0,49000.0,29,1992-12-19,170,66,448.0,Athletic Club,53.0,La Liga,1.0,CAM,10.0,,2009-08-01,2024.0,45,Spain,,,,Right,3,4,2,High/Medium,Normal (170-),Yes,87200000.0,"#Dribbler, #Acrobat","Finesse Shot, Flair, Playmaker (AI), Outside Foot Shot, Team Player, Technical Dribbler (AI)",81.0,77.0,82.0,87.0,51.0,61.0,81,79,43,85,75,87,84,79,74,87,84,78,91,81,94,73,72,77,49,78,66,45,82,84,64,84.0,58,55,38,10,5,5,13,12,,76+2,76+2,76+2,83,82,82,82,83,84,84,84,83+1,79+2,79+2,79+2,83+1,69+2,67+2,67+2,67+2,69+2,65+2,56+2,56+2,56+2,65+2,18+2
190286,/player/190286/sergio-canales-madrazo/230002,23.0,2.0,2022-09-26,Canales,Sergio Canales Madrazo,"RM, CAM, CDM",84,84,35000000.0,42000.0,31,1991-02-16,176,65,449.0,Real Betis,53.0,La Liga,1.0,RM,10.0,,2018-07-03,2026.0,45,Spain,,,,Left,3,4,2,High/Medium,Lean (170-185),Yes,73500000.0,,"Injury Prone, Finesse Shot, Flair, Long Shot Taker (AI), Playmaker (AI)",83.0,79.0,85.0,82.0,68.0,71.0,81,78,50,84,67,82,85,84,86,83,84,82,83,84,81,78,39,80,71,84,68,77,84,90,80,80.0,64,74,62,15,12,16,13,12,,78+2,78+2,78+2,83,82,82,82,83,84,84,84,83+1,84,84,84,83+1,78+2,78+2,78+2,78+2,78+2,75+2,69+2,69+2,69+2,75+2,21+2
197061,/player/197061/joel-matip/230002,23.0,2.0,2022-09-26,J. Matip,Joël Andre Job Matip,CB,84,84,34500000.0,140000.0,30,1991-08-08,194,90,9.0,Liverpool,13.0,Premier League,1.0,RCB,32.0,,2016-07-01,2024.0,103,Cameroon,,,,Right,2,2,2,Medium/Medium,Lean (185+),Yes,63800000.0,"#Aerial Threat, #Tactician ",Injury Prone,61.0,46.0,69.0,71.0,87.0,78.0,54,36,84,80,50,74,63,23,74,74,53,67,55,86,42,66,78,67,82,48,84,86,48,72,42,80.0,88,88,82,11,15,10,7,10,,63+2,63+2,63+2,64,65,65,65,64,68+2,68+2,68+2,67+2,73+2,73+2,73+2,67+2,76+2,81+2,81+2,81+2,76+2,77+2,84,84,84,77+2,19+2
198176,/player/198176/stefan-de-vrij/230002,23.0,2.0,2022-09-26,S. de Vrij,Stefan de Vrij,CB,84,84,34500000.0,88000.0,30,1992-02-05,189,78,44.0,Inter,31.0,Serie A,1.0,CB,6.0,,2018-07-01,2023.0,34,Netherlands,105035.0,SUB,12.0,Right,3,2,3,Medium/High,Unique,Yes,56900000.0,"#Tackling, #Tactician ",Long Passer (AI),68.0,41.0,65.0,69.0,87.0,79.0,49,25,84,75,27,66,45,36,71,73,66,69,61,85,59,65,80,80,79,60,77,87,31,70,41,85.0,88,87,85,8,10,7,14,13,,58+3,58+3,58+3,60,61,61,61,60,64+3,64+3,64+3,64+3,71+3,71+3,71+3,64+3,76+3,80+3,80+3,80+3,76+3,78+3,83+1,83+1,83+1,78+3,19+3
199451,/player/199451/wissam-ben-yedder/230002,23.0,2.0,2022-09-26,W. Ben Yedder,Wissam Ben Yedder,ST,84,84,35500000.0,88000.0,31,1990-08-12,170,68,69.0,Monaco,16.0,Ligue 1,1.0,ST,10.0,,2019-08-14,2024.0,18,France,1335.0,SUB,9.0,Right,5,4,2,High/Low,Unique,Yes,67500000.0,"#Dribbler, #Acrobat","Leadership, Flair, Outside Foot Shot, Team Player, Chip Shot (AI), Technical Dribbler (AI)",81.0,84.0,78.0,88.0,39.0,68.0,74,87,74,83,85,87,82,76,66,88,82,81,91,85,91,84,77,72,68,74,62,44,89,80,85,85.0,34,33,26,6,13,9,7,7,,84,84,84,84,85-1,85-1,85-1,84,84,84,84,82+2,77+2,77+2,77+2,82+2,63+2,61+2,61+2,61+2,63+2,59+2,53+2,53+2,53+2,59+2,17+2
202811,/player/202811/emiliano-martinez/230002,23.0,2.0,2022-09-26,E. Martínez,Damián Emiliano Martínez,GK,84,84,29000000.0,95000.0,29,1992-09-02,195,88,2.0,Aston Villa,13.0,Premier League,1.0,GK,1.0,,2020-09-16,2027.0,52,Argentina,1369.0,GK,23.0,Right,4,1,3,Medium/Medium,Stocky (185+),Yes,55100000.0,,"Solid Player, Leadership, GK Long Throw, Team Player, Comes For Crosses",,,,,,,22,16,26,50,13,13,22,20,59,35,59,57,49,80,49,62,60,40,70,16,37,13,12,66,42,60.0,11,20,20,85,83,82,83,85,58.0,36+3,36+3,36+3,35,37,37,37,35,41+3,41+3,41+3,39+3,43+3,43+3,43+3,39+3,33+3,38+3,38+3,38+3,33+3,33+3,32+3,32+3,32+3,33+3,83+1
204639,/player/204639/stefan-savic/230002,23.0,2.0,2022-09-26,S. Savić,Stefan Savić,CB,84,84,29000000.0,74000.0,31,1991-01-08,187,80,240.0,Atlético Madrid,53.0,La Liga,1.0,RCB,15.0,,2015-07-20,2024.0,15,Montenegro,,,,Right,3,2,2,Medium/High,Lean (185+),Yes,59500000.0,#Tactician ,Power Header,64.0,35.0,58.0,58.0,87.0,80.0,36,34,84,73,27,47,34,30,72,67,60,68,58,82,52,43,86,69,83,31,86,87,29,55,37,80.0,90,86,83,14,13,14,13,12,,54+2,54+2,54+2,53,54,54,54,53,57+2,57+2,57+2,57+2,65+2,65+2,65+2,57+2,72+2,79+2,79+2,79+2,72+2,75+2,84,84,84,75+2,21+2
204963,/player/204963/daniel-carvajal-ramos/230002,23.0,2.0,2022-09-26,Carvajal,Daniel Carvajal Ramos,RB,84,84,36500000.0,185000.0,30,1992-01-11,173,73,243.0,Real Madrid,53.0,La Liga,1.0,RB,2.0,,2013-07-05,2025.0,45,Spain,1362.0,RB,20.0,Right,3,3,3,High/Medium,Unique,Yes,74800000.0,,Team Player,82.0,54.0,77.0,80.0,78.0,79.0,82,51,70,82,49,78,76,47,74,83,80,84,78,79,82,68,77,85,74,47,85,78,75,72,45,80.0,76,81,82,13,13,15,9,15,,70+3,70+3,70+3,75,74,74,74,75,75+3,75+3,75+3,78+3,77+3,77+3,77+3,78+3,81+3,79+3,79+3,79+3,81+3,81+3,78+3,78+3,78+3,81+3,20+3
206517,/player/206517/jack-grealish/230002,23.0,2.0,2022-09-26,J. Grealish,Jack Grealish,"LW, LM, CAM",84,84,46000000.0,185000.0,26,1995-09-10,180,81,10.0,Manchester City,13.0,Premier League,1.0,SUB,10.0,,2021-08-05,2027.0,14,England,1318.0,SUB,10.0,Right,3,4,3,High/Medium,Unique,Yes,85100000.0,#Dribbler,"Flair, Playmaker (AI), Technical Dribbler (AI)",76.0,76.0,83.0,87.0,46.0,69.0,82,76,36,84,72,88,78,74,81,87,78,75,84,81,84,76,32,80,70,79,60,44,81,86,58,88.0,48,49,43,11,6,11,10,13,,75+3,75+3,75+3,83,81,81,81,83,83+1,83+1,83+1,83+1,80+3,80+3,80+3,83+1,68+3,67+3,67+3,67+3,68+3,63+3,54+3,54+3,54+3,63+3,18+3
207410,/player/207410/mateo-kovacic/230002,23.0,2.0,2022-09-26,M. Kovačić,Mateo Kovačić,CM,84,84,42000000.0,155000.0,28,1994-05-06,176,80,5.0,Chelsea,13.0,Premier League,1.0,SUB,8.0,,2019-07-01,2024.0,10,Croatia,1328.0,LCM,8.0,Right,4,4,3,High/High,Normal (170-185),Yes,77700000.0,"#Dribbler, #Playmaker, #Acrobat, #Complete Midfielder","Flair, Playmaker (AI), Technical Dribbler (AI)",70.0,69.0,83.0,88.0,71.0,71.0,73,61,42,90,76,89,79,70,84,89,77,65,86,82,84,79,75,79,65,75,77,75,73,86,59,84.0,73,76,68,9,5,6,7,7,,72+3,72+3,72+3,80,79,79,79,80,83+1,83+1,83+1,81+3,84,84,84,81+3,78+3,80+3,80+3,80+3,78+3,75+3,71+3,71+3,71+3,75+3,15+3
208128,/player/208128/hakan-calhanoglu/230002,23.0,2.0,2022-09-26,H. Çalhanoğlu,Hakan Çalhanoğlu,CM,84,84,42000000.0,100000.0,28,1994-02-08,178,76,44.0,Inter,31.0,Serie A,1.0,LCM,20.0,,2021-07-01,2024.0,48,Turkey,,,,Right,4,4,3,High/High,Normal (170-185),Yes,69300000.0,"#Dribbler, #Playmaker, #Complete Midfielder","Flair, Long Passer (AI), Long Shot Taker (AI), Outside Foot Shot",67.0,80.0,85.0,86.0,68.0,64.0,80,75,53,87,74,86,85,85,84,88,72,62,83,84,79,85,45,78,55,87,73,76,79,86,81,83.0,69,68,63,9,14,11,6,10,,76+3,76+3,76+3,81,82,82,82,81,84,84,84,81+3,84,84,84,81+3,76+3,77+3,77+3,77+3,76+3,73+3,68+3,68+3,68+3,73+3,18+3
209981,/player/209981/yassine-bounou/230002,23.0,2.0,2022-09-26,Y. Bounou,Yassine Bounou,GK,84,84,22500000.0,34000.0,31,1991-04-05,192,78,481.0,Sevilla,53.0,La Liga,1.0,GK,13.0,,2020-09-04,2025.0,129,Morocco,111111.0,GK,1.0,Left,2,1,1,Medium/Medium,Lean (185+),Yes,47300000.0,,"GK Long Throw, Comes For Crosses, Saves with Feet",,,,,,,15,14,14,39,13,20,12,19,44,12,37,34,47,80,29,57,48,43,69,19,25,12,10,62,24,57.0,20,18,15,84,81,76,84,86,36.0,29+2,29+2,29+2,28,31,31,31,28,33+2,33+2,33+2,31+2,36+2,36+2,36+2,31+2,28+2,32+2,32+2,32+2,28+2,27+2,28+2,28+2,28+2,27+2,83+1
209989,/player/209989/thomas-partey/230002,23.0,2.0,2022-09-26,T. Partey,Thomas Partey,"CDM, CM",84,84,36000000.0,115000.0,29,1993-06-13,185,77,1.0,Arsenal,13.0,Premier League,1.0,RDM,5.0,,2020-10-05,2024.0,117,Ghana,111462.0,RDM,6.0,Right,3,3,2,Medium/High,Lean (185+),Yes,68400000.0,,Long Shot Taker (AI),65.0,71.0,81.0,80.0,80.0,83.0,74,66,68,85,56,84,69,70,85,83,61,68,67,82,50,86,83,82,84,78,84,81,70,85,49,86.0,80,84,80,11,13,9,9,7,,75+2,75+2,75+2,77,78,78,78,77,79+2,79+2,79+2,78+2,82+2,82+2,82+2,78+2,80+2,83+1,83+1,83+1,80+2,79+2,81+2,81+2,81+2,79+2,18+2
210935,/player/210935/domenico-berardi/230002,23.0,2.0,2022-09-26,D. Berardi,Domenico Berardi,"RM, RW",84,84,45000000.0,57000.0,27,1994-08-01,183,72,111974.0,Sassuolo,31.0,Serie A,1.0,SUB,10.0,,2012-07-01,2027.0,27,Italy,1343.0,SUB,11.0,Left,3,4,2,Medium/Medium,Lean (170-185),Yes,76500000.0,#Acrobat,"Flair, Long Shot Taker (AI), Outside Foot Shot, Team Player, Technical Dribbler (AI)",82.0,81.0,81.0,86.0,36.0,71.0,77,82,62,85,78,85,78,75,79,88,82,82,92,84,87,83,65,74,64,80,85,26,82,83,76,78.0,42,30,30,5,6,5,5,6,,80+2,80+2,80+2,84,83,83,83,84,84,84,84,83+1,78+2,78+2,78+2,83+1,62+2,62+2,62+2,62+2,62+2,58+2,51+2,51+2,51+2,58+2,14+2
212616,/player/212616/rodrigo-javier-de-paul/230002,23.0,2.0,2022-09-26,R. De Paul,Rodrigo Javier De Paul,CM,84,84,42000000.0,85000.0,28,1994-05-24,180,70,240.0,Atlético Madrid,53.0,La Liga,1.0,RCM,5.0,,2021-07-12,2026.0,52,Argentina,1369.0,RCM,7.0,Right,3,4,1,High/Medium,Normal (170-185),No,86100000.0,,"Solid Player, Finesse Shot, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",78.0,77.0,83.0,82.0,75.0,81.0,78,76,58,85,71,82,84,76,85,85,80,76,78,81,80,80,68,91,80,78,76,79,78,86,66,81.0,71,81,75,13,12,10,7,14,,77+2,77+2,77+2,81,81,81,81,81,82+2,82+2,82+2,82+2,84,84,84,82+2,80+2,81+2,81+2,81+2,80+2,79+2,76+2,76+2,76+2,79+2,19+2
232293,/player/232293/victor-osimhen/230002,23.0,2.0,2022-09-26,V. Osimhen,Victor James Osimhen,ST,83,89,58000000.0,72000.0,23,1998-12-29,185,78,48.0,Napoli,31.0,Serie A,1.0,SUB,9.0,,2020-09-01,2025.0,133,Nigeria,,,,Right,4,3,2,High/Medium,Lean (185+),No,110200000.0,,"Speed Dribbler (AI), Power Header, Chip Shot (AI)",90.0,82.0,65.0,78.0,40.0,81.0,62,88,80,72,76,78,63,48,53,80,86,93,78,84,68,79,90,81,85,72,69,34,85,69,75,79.0,36,43,19,14,14,10,9,6,,83+2,83+2,83+2,79,81,81,81,79,77+2,77+2,77+2,77+2,70+2,70+2,70+2,77+2,60+2,58+2,58+2,58+2,60+2,58+2,56+2,56+2,56+2,58+2,19+2
241464,/player/241464/pau-francisco-torres/230002,23.0,2.0,2022-09-26,Pau Torres,Pau Francisco Torres,CB,83,89,50500000.0,43000.0,25,1997-01-16,191,80,483.0,Villarreal,53.0,La Liga,1.0,LCB,4.0,,2016-07-01,2024.0,45,Spain,1362.0,SUB,12.0,Left,3,2,2,Medium/High,Lean (185+),Yes,116200000.0,,Power Header,73.0,38.0,67.0,70.0,84.0,81.0,55,28,85,80,41,64,45,28,76,79,70,76,68,80,52,58,80,80,82,40,79,83,42,67,42,73.0,84,85,83,11,13,13,13,9,,60+2,60+2,60+2,63,63,63,63,63,66+2,66+2,66+2,67+2,72+2,72+2,72+2,67+2,77+2,81+2,81+2,81+2,77+2,79+2,83+2,83+2,83+2,79+2,19+2
253163,/player/253163/ronald-araujo/230002,23.0,2.0,2022-09-26,R. Araujo,Ronald Federico Araújo da Silva,"CB, RB",83,89,52000000.0,135000.0,23,1999-03-07,192,91,241.0,FC Barcelona,53.0,La Liga,1.0,RCB,4.0,,2018-08-29,2026.0,60,Uruguay,,,,Right,3,2,1,Medium/High,Normal (185+),No,117000000.0,#Strength,"Injury Prone, Power Header",77.0,51.0,65.0,61.0,83.0,83.0,58,56,85,76,38,55,47,45,66,66,68,84,56,81,55,61,87,74,86,35,84,81,56,59,43,76.0,82,84,84,11,14,9,11,8,,66+2,66+2,66+2,63,64,64,64,63,63+2,63+2,63+2,65+2,67+2,67+2,67+2,65+2,75+2,77+2,77+2,77+2,75+2,78+2,82+2,82+2,82+2,78+2,19+2
232488,/player/232488/cristian-romero/230002,23.0,2.0,2022-09-26,C. Romero,Cristian Gabriel Romero,CB,83,88,49500000.0,95000.0,24,1998-04-27,185,79,18.0,Tottenham Hotspur,13.0,Premier League,1.0,RCB,17.0,,2022-08-30,2027.0,52,Argentina,1369.0,RCB,13.0,Right,2,3,3,Medium/High,Normal (185+),No,97800000.0,#Tackling ,"Dives Into Tackles (AI), Long Passer (AI)",73.0,46.0,57.0,65.0,85.0,82.0,42,48,83,74,52,59,54,38,64,68,75,72,67,82,68,51,85,74,82,36,90,82,43,41,40,80.0,86,86,85,5,7,11,10,14,,62+3,62+3,62+3,59,60,60,60,59,60+3,60+3,60+3,61+3,64+3,64+3,64+3,61+3,74+3,77+3,77+3,77+3,74+3,76+3,83+3,83+3,83+3,76+3,17+3
